timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW,split,dust_load_kg_h,condition_cluster,C_out_missing_flag,C_out_cap50_flag,C_out_exact_flag
2024-05-07 11:04:00,119.3,47.37,497775,61.2,61.1,45.3,46.3,216,192,454,451,50.0,1828.8,test,23579.60175,3,0,1,0
2024-05-07 11:05:00,119.2,47.23,466499,60.4,64.7,46.3,43.3,196,200,442,443,50.0,1869.9,test,22032.74777,4,0,1,0
2024-05-07 11:06:00,118.5,46.97,494943,60.5,62.6,44.1,44.1,196,186,437,442,49.32,1863.0,test,23247.47271,3,0,0,1
2024-05-07 11:07:00,121.0,45.84,490030,62.8,61.0,46.9,44.3,183,193,438,453,50.0,1893.7,test,22462.975200000004,3,0,1,0
2024-05-07 11:08:00,120.6,45.47,479325,61.4,61.3,42.8,44.2,215,197,456,458,49.86,1798.4,test,21794.90775,4,0,0,1
2024-05-07 11:09:00,117.9,47.51,496863,58.5,63.0,45.8,40.2,203,197,444,451,50.0,1792.8,test,23605.96113,3,0,1,0
2024-05-07 11:10:00,119.9,49.75,507798,60.6,63.2,42.3,45.7,210,199,464,446,50.0,1826.8,test,25262.9505,3,0,1,0
2024-05-07 11:11:00,120.7,42.57,494290,59.7,61.8,40.7,45.9,175,199,422,428,50.0,1862.5,test,21041.9253,3,0,1,0
2024-05-07 11:12:00,119.9,47.65,498645,61.9,63.0,45.5,46.2,210,191,429,444,50.0,1880.0,test,23760.43425,3,0,1,0
2024-05-07 11:13:00,121.3,44.75,504282,61.0,63.1,50.2,45.2,194,197,445,433,50.0,1919.5,test,22566.6195,3,0,1,0
2024-05-07 11:14:00,119.2,44.65,483213,63.1,61.5,44.9,43.9,207,200,450,448,50.0,1839.5,test,21575.46045,4,0,1,0
2024-05-07 11:15:00,116.2,41.15,475001,59.4,59.6,43.9,41.3,207,212,443,439,50.0,1742.6,test,19546.29115,4,0,1,0
2024-05-07 11:16:00,119.9,44.28,495123,60.5,61.8,46.8,45.2,200,182,461,463,49.67,1858.4,test,21924.04644,3,0,0,1
2024-05-07 11:17:00,119.9,42.51,487893,58.7,59.3,43.4,44.3,192,201,433,459,49.81,1780.0,test,20740.33143,1,0,0,1
2024-05-07 11:18:00,120.1,43.86,478886,60.8,60.1,40.7,44.3,205,202,444,451,50.0,1764.7,test,21003.93996,4,0,1,0
2024-05-07 11:19:00,121.3,42.28,489260,57.8,61.6,46.2,45.2,190,202,457,427,49.98,1833.5,test,20685.9128,3,0,0,1
2024-05-07 11:20:00,116.7,43.91,495711,61.5,60.7,47.4,44.2,213,203,465,434,50.0,1819.5,test,21766.67001,1,0,1,0
2024-05-07 11:21:00,119.2,44.03,488705,60.7,63.5,44.5,43.4,192,184,442,457,49.84,1867.0,test,21517.681150000004,3,0,0,1
2024-05-07 11:22:00,118.2,45.3,483607,61.2,59.5,44.9,41.9,200,202,476,442,50.0,1791.1,test,21907.3971,4,0,1,0
2024-05-07 11:23:00,117.8,41.03,488119,62.4,56.6,43.1,44.3,191,201,445,450,50.0,1791.6,test,20027.52257,1,0,1,0
2024-05-07 11:24:00,119.5,41.46,489756,61.3,63.5,44.0,47.2,202,207,464,429,50.0,1856.7,test,20305.28376,1,0,1,0
2024-05-07 11:25:00,120.6,45.99,474481,58.3,61.0,44.7,42.1,188,198,440,425,49.91,1814.6,test,21821.38119,4,0,0,1
2024-05-07 11:26:00,120.0,43.1,488780,59.8,61.1,44.4,46.3,190,194,442,441,49.91,1849.9,test,21066.418,3,0,0,1
2024-05-07 11:27:00,118.5,47.79,479172,60.7,59.3,44.3,45.7,228,212,458,451,49.76,1756.0,test,22899.62988,4,0,0,1
2024-05-07 11:28:00,119.3,45.67,495203,60.2,57.1,38.0,40.9,210,185,454,427,49.84,1711.5,test,22615.92101,3,0,0,1
2024-05-07 11:29:00,120.9,46.64,477447,60.5,59.2,44.6,45.5,205,184,444,452,49.69,1832.7,test,22268.12808,4,0,0,1
2024-05-07 11:30:00,120.6,48.66,498041,64.1,62.0,41.6,44.3,206,185,431,450,49.85,1871.2,test,24234.67506,3,0,0,1
2024-05-07 11:31:00,118.7,44.36,486670,61.1,60.5,45.2,44.1,204,204,475,457,49.84,1806.1,test,21588.6812,1,0,0,1
2024-05-07 11:32:00,118.6,43.71,485604,61.7,60.2,46.4,48.3,199,191,441,436,50.0,1882.3,test,21225.75084,1,0,1,0
2024-05-07 11:33:00,116.9,47.34,492307,56.9,57.5,45.4,46.2,209,199,445,460,50.0,1751.5,test,23305.813380000003,4,0,1,0
2024-05-07 11:34:00,118.9,46.44,483027,62.4,64.5,42.0,42.4,190,217,421,434,50.0,1845.4,test,22431.77388,4,0,1,0
2024-05-07 11:35:00,116.9,44.71,492189,66.6,60.8,42.6,45.6,219,186,437,421,49.7,1890.1,test,22005.770190000003,1,0,0,1
2024-05-07 11:36:00,122.6,48.66,484105,63.6,65.6,44.2,42.5,201,180,455,445,50.0,1905.8,test,23556.5493,3,0,1,0
2024-05-07 11:37:00,118.2,44.66,485511,60.0,61.6,46.0,42.5,210,210,442,454,50.0,1786.2,test,21682.92126,4,0,1,0
2024-05-07 11:38:00,121.1,45.29,493211,65.5,64.0,46.3,44.6,219,190,476,436,49.48,1906.8,test,22337.52619,3,0,0,1
2024-05-07 11:39:00,122.2,45.27,480863,61.0,59.5,45.0,46.6,206,186,447,447,50.0,1846.1,test,21768.66801,3,0,1,0
2024-05-07 11:40:00,119.8,42.89,479859,61.5,57.9,42.4,41.3,190,199,437,456,50.0,1776.1,test,20581.15251,4,0,1,0
2024-05-07 11:41:00,119.3,45.42,491962,60.4,60.6,46.6,43.3,215,198,464,461,50.0,1794.0,test,22344.91404,3,0,1,0
2024-05-07 11:42:00,117.5,48.73,489764,60.3,62.1,44.2,46.6,220,189,473,453,49.92,1822.3,test,23866.19972,4,0,0,1
2024-05-07 11:43:00,118.7,46.36,491331,56.4,62.3,43.5,42.4,177,207,460,441,49.53,1788.6,test,22778.10516,3,0,0,1
2024-05-07 11:44:00,121.8,45.34,492605,62.5,61.7,43.3,44.4,199,191,445,441,50.0,1851.5,test,22334.710700000003,3,0,1,0
2024-05-07 11:45:00,120.0,44.86,490445,60.4,65.5,41.2,43.7,203,190,442,439,50.0,1841.5,test,22001.3627,3,0,1,0
2024-05-07 11:46:00,119.5,46.1,494853,60.6,61.7,46.5,46.8,197,177,424,444,50.0,1908.6,test,22812.7233,3,0,1,0
2024-05-07 11:47:00,121.4,47.16,490769,61.5,60.3,44.0,44.9,185,170,448,453,49.82,1887.2,test,23144.66604,3,0,0,1
2024-05-07 11:48:00,120.5,46.82,473933,60.1,60.5,42.9,43.7,189,203,448,433,49.84,1803.9,test,22189.54306,4,0,0,1
2024-05-07 11:49:00,119.2,44.47,476010,61.5,59.4,45.5,42.6,178,184,430,437,49.58,1871.5,test,21168.1647,4,0,0,1
2024-05-07 11:50:00,119.7,46.12,505418,63.4,61.6,45.9,48.5,211,198,445,452,49.97,1881.6,test,23309.87816,3,0,0,1
2024-05-07 11:51:00,118.2,46.52,489996,61.8,63.1,40.8,44.1,216,223,457,442,50.0,1775.9,test,22794.613920000003,3,0,1,0
2024-05-07 11:52:00,118.5,42.81,497598,60.7,63.8,47.4,43.8,216,205,440,446,50.0,1840.9,test,21302.170380000003,1,0,1,0
2024-05-07 11:53:00,119.1,45.76,487232,60.7,60.4,48.7,45.3,199,200,448,451,49.74,1856.7,test,22295.73632,3,0,0,1
2024-05-07 11:54:00,120.2,39.94,489534,61.4,60.9,44.5,45.7,203,205,420,442,50.0,1830.8,test,19551.98796,1,0,1,0
2024-05-07 11:55:00,117.5,46.56,486372,59.3,59.7,44.8,41.5,213,226,466,434,50.0,1731.9,test,22645.48032,4,0,1,0
2024-05-07 11:56:00,119.5,47.02,509727,61.4,62.9,49.1,43.9,197,177,436,463,49.99,1915.2,test,23967.36354,3,0,0,1
2024-05-07 11:57:00,118.8,47.24,492026,62.4,58.5,42.1,42.2,188,198,440,448,50.0,1797.9,test,23243.30824,3,0,1,0
2024-05-07 11:58:00,118.0,44.4,485721,61.2,59.6,43.3,43.2,193,217,447,455,49.78,1773.4,test,21566.0124,1,0,0,1
2024-05-07 11:59:00,118.8,46.16,476788,60.2,52.7,45.5,46.9,202,203,441,441,49.83,1755.8,test,22008.53408,4,0,0,1
2024-05-07 12:00:00,115.9,48.96,505790,60.4,58.6,46.6,46.6,191,214,455,447,49.96,1817.9,test,24763.478400000004,3,0,0,1
2024-05-07 12:01:00,118.2,48.94,488694,62.3,59.8,44.4,45.5,205,192,439,458,49.58,1826.0,test,23916.68436,4,0,0,1
2024-05-07 12:02:00,117.7,45.34,495953,58.8,60.0,42.7,41.5,183,185,437,448,50.0,1805.0,test,22486.509020000005,1,0,1,0
2024-05-07 12:03:00,118.9,45.77,496847,59.4,58.4,46.9,44.7,197,223,455,444,49.91,1787.4,test,22740.68719,3,0,0,1
2024-05-07 12:04:00,115.9,48.21,486296,57.8,58.8,44.3,43.2,204,200,411,431,50.0,1764.9,test,23444.33016,4,0,1,0
2024-05-07 12:05:00,119.6,41.69,495377,61.1,63.5,44.3,46.3,201,209,428,419,50.0,1870.7,test,20652.26713,1,0,1,0
2024-05-07 12:06:00,120.7,44.64,485163,62.7,59.5,46.2,43.2,191,210,446,465,50.0,1822.8,test,21657.67632,3,0,1,0
2024-05-07 12:07:00,119.1,48.8,482072,63.7,57.4,47.3,42.7,208,215,454,444,50.0,1791.8,test,23525.1136,4,0,1,0
2024-05-07 12:08:00,120.0,47.91,499310,64.1,58.9,44.8,45.0,203,203,454,473,50.0,1814.2,test,23921.9421,3,0,1,0
2024-05-07 12:09:00,118.5,46.4,488727,59.7,59.0,45.3,46.7,174,204,411,451,49.9,1852.0,test,22676.9328,3,0,0,1
2024-05-07 12:10:00,116.9,41.72,494140,61.5,60.9,46.4,46.4,205,205,438,436,50.0,1846.8,test,20615.5208,1,0,1,0
2024-05-07 12:11:00,119.3,45.37,493277,60.2,61.8,43.9,46.9,194,192,454,442,50.0,1865.5,test,22379.97749,3,0,1,0
2024-05-07 12:12:00,120.3,44.03,495092,64.3,58.3,43.2,46.9,193,212,431,462,49.95,1828.9,test,21798.90076,3,0,0,1
2024-05-07 12:13:00,117.3,46.34,477534,63.7,61.7,43.6,47.6,189,193,441,461,49.56,1905.9,test,22128.925560000003,4,0,0,1
2024-05-07 12:14:00,118.6,43.5,485302,61.4,63.9,42.5,44.7,187,213,449,455,49.51,1845.1,test,21110.637,1,0,0,1
2024-05-07 12:15:00,118.9,42.96,487386,59.8,63.1,42.1,43.4,202,209,444,425,49.77,1803.8,test,20938.10256,1,0,0,1
2024-05-07 12:16:00,123.5,40.37,483328,54.2,62.2,48.8,42.7,206,173,449,425,49.87,1829.4,test,19511.95136,3,0,0,1
2024-05-07 12:17:00,119.6,48.6,493409,58.2,61.9,42.5,46.7,201,209,441,459,50.0,1787.2,test,23979.6774,3,0,1,0
2024-05-07 12:18:00,116.4,44.55,499470,57.4,60.4,44.9,44.0,211,202,450,451,50.0,1747.7,test,22251.3885,1,0,1,0
2024-05-07 12:19:00,116.0,45.95,500733,58.2,63.9,44.1,42.5,206,215,451,462,49.48,1778.7,test,23008.681350000003,1,0,0,1
2024-05-07 12:20:00,120.3,45.56,487255,64.8,61.9,46.4,45.4,175,220,454,443,49.89,1908.5,test,22199.3378,3,0,0,1
2024-05-07 12:21:00,122.9,42.91,492301,58.5,59.5,44.6,41.4,188,201,453,432,50.0,1786.3,test,21124.63591,3,0,1,0
2024-05-07 12:22:00,118.8,42.44,493528,59.0,60.8,47.1,42.2,214,204,455,447,50.0,1770.7,test,20945.32832,1,0,1,0
2024-05-07 12:23:00,118.7,43.08,494929,59.2,59.7,44.1,44.8,184,184,438,449,49.9,1840.1,test,21321.54132,1,0,0,1
2024-05-07 12:24:00,119.8,43.8,482931,66.3,60.8,44.8,46.1,166,197,438,434,50.0,1973.8,test,21152.3778,3,0,1,0
2024-05-07 12:25:00,118.0,46.53,504517,61.0,63.5,45.8,43.7,221,219,446,428,49.72,1809.5,test,23475.176010000003,3,0,0,1
2024-05-07 12:26:00,115.4,43.63,497360,63.1,60.7,44.7,43.9,203,199,467,451,49.71,1839.4,test,21699.8168,1,0,0,1
2024-05-07 12:27:00,120.7,49.99,497566,61.5,59.5,45.4,45.9,191,210,446,433,50.0,1824.1,test,24873.32434,3,0,1,0
2024-05-07 12:28:00,118.2,48.2,499568,57.1,63.2,44.9,46.0,189,199,463,467,50.0,1824.4,test,24079.177600000003,3,0,1,0
2024-05-07 12:29:00,120.7,47.66,494209,64.2,63.7,41.5,40.2,207,198,461,463,50.0,1822.1,test,23554.00094,3,0,1,0
2024-05-07 12:30:00,118.0,45.35,481713,61.9,59.5,45.9,47.3,205,206,461,453,50.0,1827.8,test,21845.68455,4,0,1,0
2024-05-07 12:31:00,119.3,49.45,488815,60.9,64.1,46.7,43.7,203,164,460,463,50.0,1908.5,test,24171.90175,3,0,1,0
2024-05-07 12:32:00,120.4,45.12,476714,64.6,63.0,44.1,42.8,197,204,432,450,49.83,1872.3,test,21509.33568,4,0,0,1
2024-05-07 12:33:00,120.7,45.6,493238,60.4,60.0,43.9,43.4,184,172,430,441,50.0,1868.3,test,22491.6528,3,0,1,0
2024-05-07 12:34:00,119.5,46.11,488559,60.8,63.6,44.9,41.6,199,198,433,463,50.0,1836.1,test,22527.45549,3,0,1,0
2024-05-07 12:35:00,119.4,47.45,489584,60.4,58.7,48.2,49.4,212,189,457,450,49.69,1856.2,test,23230.7608,3,0,0,1
2024-05-07 12:36:00,120.0,47.29,499535,63.3,60.2,43.8,41.7,193,185,440,438,50.0,1849.7,test,23623.01015,3,0,1,0
2024-05-07 12:37:00,119.8,44.52,486241,62.8,59.0,45.6,41.3,206,217,436,431,49.69,1782.7,test,21647.44932,3,0,0,1
2024-05-07 12:38:00,117.2,44.38,487875,61.7,59.2,44.0,43.8,194,213,438,435,49.48,1794.1,test,21651.8925,1,0,0,1
2024-05-07 12:39:00,117.2,47.32,490062,59.0,62.9,45.5,41.6,209,195,449,457,50.0,1800.1,test,23189.73384,4,0,1,0
2024-05-07 12:40:00,115.9,47.52,475161,60.4,61.1,41.8,44.6,187,228,435,442,50.0,1794.8,test,22579.65072,4,0,1,0
2024-05-07 12:41:00,120.2,44.76,487746,59.1,58.9,47.9,47.6,199,211,437,465,49.83,1810.5,test,21831.51096,3,0,0,1
2024-05-07 12:42:00,118.5,41.78,469982,63.5,60.0,45.1,44.7,205,197,440,451,50.0,1847.6,test,19635.84796,4,0,1,0
2024-05-07 12:43:00,120.3,45.24,485178,58.0,59.8,43.8,45.0,191,176,454,453,49.84,1815.1,test,21949.45272,3,0,0,1
2024-05-07 12:44:00,119.7,47.32,496697,64.4,61.7,43.8,43.8,203,198,423,435,50.0,1853.4,test,23503.70204,3,0,1,0
2024-05-07 12:45:00,117.6,50.28,493428,63.7,65.7,44.9,42.3,199,191,443,438,50.0,1900.4,test,24809.55984,4,0,1,0
2024-05-07 12:46:00,118.9,42.78,485084,59.3,61.6,48.4,43.8,198,193,439,427,49.85,1858.8,test,20751.89352,1,0,0,1
2024-05-07 12:47:00,118.4,44.72,490162,60.3,61.7,47.4,46.5,191,204,450,434,49.74,1866.4,test,21920.04464,1,0,0,1
2024-05-07 12:48:00,118.1,44.82,481229,59.8,64.3,43.8,47.1,211,191,442,436,50.0,1872.0,test,21568.68378,4,0,1,0
2024-05-07 12:49:00,120.4,49.19,489803,62.0,60.1,44.5,44.4,188,215,432,441,50.0,1829.8,test,24093.40957,3,0,1,0
2024-05-07 12:50:00,122.8,45.72,513258,64.0,63.9,44.6,46.1,202,193,469,467,50.0,1903.6,test,23466.15576,3,0,1,0
2024-05-07 12:51:00,120.7,43.55,504574,63.6,60.3,40.4,42.8,189,187,462,437,50.0,1836.3,test,21974.1977,3,0,1,0
2024-05-07 12:52:00,119.0,47.22,490221,60.3,60.5,43.9,43.1,198,207,446,459,49.85,1793.5,test,23148.23562,3,0,0,1
2024-05-07 12:53:00,120.9,44.82,491074,63.7,60.5,44.8,41.2,207,199,450,430,49.45,1824.4,test,22009.93668,3,0,0,1
2024-05-07 12:54:00,121.6,42.78,481948,63.5,61.0,42.5,46.6,195,209,434,436,50.0,1853.9,test,20617.73544,3,0,1,0
2024-05-07 12:55:00,116.9,43.61,483363,60.8,60.9,47.8,43.2,162,201,446,446,50.0,1891.4,test,21079.46043,1,0,1,0
2024-05-07 12:56:00,120.8,50.19,492666,61.2,61.9,42.1,41.7,183,182,475,455,50.0,1831.1,test,24726.90654,3,0,1,0
2024-05-07 12:57:00,120.2,46.82,485562,64.3,60.4,42.3,45.4,173,202,458,443,49.89,1876.3,test,22734.01284,3,0,0,1
2024-05-07 12:58:00,120.8,46.14,496986,63.3,61.4,45.7,47.0,200,188,430,441,50.0,1908.0,test,22930.93404,3,0,1,0
2024-05-07 12:59:00,120.2,45.25,502301,63.7,58.0,44.9,43.6,199,201,448,452,50.0,1815.4,test,22729.12025,3,0,1,0
2024-05-07 13:00:00,118.6,46.61,492396,66.4,62.8,43.5,40.8,195,192,444,445,50.0,1887.6,test,22950.57756,3,0,1,0
2024-05-07 13:01:00,122.0,46.59,490540,62.3,63.5,46.4,43.7,191,196,449,426,49.39,1893.2,test,22854.2586,3,0,0,1
2024-05-07 13:02:00,119.5,46.63,476271,61.9,61.7,44.8,44.8,201,199,464,462,50.0,1834.5,test,22208.51673,4,0,1,0
2024-05-07 13:03:00,118.3,46.19,495690,64.0,62.7,48.1,45.6,181,208,432,447,49.96,1937.2,test,22895.9211,3,0,0,1
2024-05-07 13:04:00,119.7,48.08,480550,65.2,59.6,40.8,45.9,210,192,440,445,50.0,1845.7,test,23104.844,4,0,1,0
2024-05-07 13:05:00,120.4,45.98,486346,60.0,64.3,43.3,44.5,200,165,429,445,50.0,1903.5,test,22362.18908,3,0,1,0
2024-05-07 13:06:00,119.1,43.48,497357,60.8,61.6,47.7,43.8,187,187,445,426,50.0,1889.0,test,21625.08236,1,0,1,0
2024-05-07 13:07:00,119.5,44.4,497909,59.2,58.0,45.3,45.7,194,200,444,425,50.0,1812.9,test,22107.1596,3,0,1,0
2024-05-07 13:08:00,119.1,40.99,485929,61.9,63.7,44.2,41.7,197,213,468,465,49.82,1809.9,test,19918.22971,1,0,0,1
2024-05-07 13:09:00,117.9,51.01,486380,63.0,62.7,43.6,42.4,182,202,433,439,50.0,1874.6,test,24810.2438,4,0,1,0
2024-05-07 13:10:00,117.7,48.11,484047,59.4,65.0,45.1,42.9,207,211,454,442,50.0,1823.4,test,23287.50117,4,0,1,0
2024-05-07 13:11:00,116.8,43.89,480048,63.5,64.6,42.1,43.5,210,201,411,439,49.56,1861.0,test,21069.30672,4,0,0,1
2024-05-07 13:12:00,121.2,45.26,484543,60.4,64.0,41.5,41.6,200,201,466,446,49.85,1804.4,test,21930.41618,3,0,0,1
2024-05-07 13:13:00,118.6,44.38,476706,60.2,62.2,45.5,46.3,210,196,443,435,50.0,1850.0,test,21156.21228,4,0,1,0
2024-05-07 13:14:00,113.8,49.84,495064,63.5,62.7,46.1,41.9,230,211,444,438,49.54,1814.4,test,24673.98976,4,0,0,1
2024-05-07 13:15:00,119.5,42.44,492745,60.0,59.1,46.3,39.0,176,218,440,441,50.0,1790.6,test,20912.0978,1,0,1,0
2024-05-07 13:16:00,119.5,46.28,494063,58.5,60.7,43.5,46.3,199,187,448,448,50.0,1828.1,test,22865.23564,3,0,1,0
2024-05-07 13:17:00,116.1,45.73,481932,62.8,67.3,43.4,45.4,182,201,436,450,49.74,1944.0,test,22038.75036,4,0,0,1
2024-05-07 13:18:00,117.6,48.08,479996,61.0,57.8,44.4,44.3,217,184,444,443,49.72,1789.2,test,23078.20768,4,0,0,1
2024-05-07 13:19:00,117.6,45.76,489973,63.7,61.9,42.4,45.3,201,219,459,421,50.0,1842.3,test,22421.16448,1,0,1,0
2024-05-07 13:20:00,117.8,41.63,490046,63.0,61.2,45.7,44.6,190,201,438,454,49.71,1869.2,test,20400.61498,1,0,0,1
2024-05-07 13:21:00,120.7,45.4,488344,57.8,63.0,43.8,46.7,195,198,439,451,50.0,1829.6,test,22170.8176,3,0,1,0
2024-05-07 13:22:00,118.6,43.61,487194,63.9,61.7,44.2,42.8,215,185,439,426,50.0,1854.1,test,21246.53034,1,0,1,0
2024-05-07 13:23:00,118.2,46.24,503185,65.1,63.7,44.0,47.8,204,196,454,442,49.91,1922.8,test,23267.2744,3,0,0,1
2024-05-07 13:24:00,120.5,49.64,492895,63.4,61.3,45.4,46.3,205,198,441,439,50.0,1861.8,test,24467.3078,3,0,1,0
2024-05-07 13:25:00,119.6,41.71,505240,63.5,62.9,45.0,43.2,216,186,437,456,50.0,1872.5,test,21073.5604,1,0,1,0
2024-05-07 13:26:00,116.2,44.07,499614,60.8,62.1,48.2,42.8,210,200,445,450,49.7,1838.4,test,22017.98898,1,0,0,1
2024-05-07 13:27:00,117.9,44.69,503076,60.4,60.7,43.6,44.7,212,188,455,428,50.0,1803.9,test,22482.46644,1,0,1,0
2024-05-07 13:28:00,119.3,45.13,480841,61.8,60.5,48.0,42.1,197,204,427,467,50.0,1830.6,test,21700.35433,4,0,1,0
2024-05-07 13:29:00,117.4,47.94,494170,63.2,63.9,40.8,44.0,171,187,452,443,50.0,1902.0,test,23690.5098,3,0,1,0
2024-05-07 13:30:00,121.9,45.66,485957,63.1,62.6,45.4,47.1,200,200,447,451,50.0,1875.8,test,22188.79662,3,0,1,0
2024-05-07 13:31:00,119.0,47.14,476091,60.5,63.3,41.2,44.8,190,196,447,441,50.0,1843.1,test,22442.929740000003,4,0,1,0
2024-05-07 13:32:00,117.7,44.54,501353,60.3,63.9,42.3,48.6,208,202,443,432,49.91,1852.0,test,22330.26262,1,0,0,1
2024-05-07 13:33:00,117.1,46.69,487023,58.4,60.3,42.4,42.8,177,200,443,437,50.0,1793.6,test,22739.10387,4,0,1,0
2024-05-07 13:34:00,120.2,48.06,480918,62.6,60.8,42.3,45.3,208,199,451,421,50.0,1825.8,test,23112.919080000003,4,0,1,0
2024-05-07 13:35:00,117.8,44.3,486029,60.6,60.7,43.2,43.3,201,189,424,419,50.0,1821.6,test,21531.0847,1,0,1,0
2024-05-07 13:36:00,119.3,48.09,482962,60.8,63.4,48.8,44.0,203,205,433,439,50.0,1873.9,test,23225.642580000003,4,0,1,0
2024-05-07 13:37:00,117.0,46.27,483768,64.8,61.5,42.6,45.4,206,202,422,435,49.85,1864.7,test,22383.94536,4,0,0,1
2024-05-07 13:38:00,118.9,48.76,487531,62.6,61.7,41.2,42.9,198,206,464,439,49.79,1795.3,test,23772.01156,4,0,0,1
2024-05-07 13:39:00,117.8,45.65,503136,62.0,59.3,45.4,42.7,194,198,458,431,49.67,1816.6,test,22968.1584,3,0,0,1
2024-05-07 13:40:00,118.3,47.11,483945,63.0,63.0,44.9,43.5,212,196,416,470,50.0,1869.1,test,22798.64895,4,0,1,0
2024-05-07 13:41:00,117.6,46.06,502535,64.2,63.1,48.8,43.3,205,186,447,447,49.73,1923.8,test,23146.7621,3,0,0,1
2024-05-07 13:42:00,120.3,45.93,496037,58.1,62.5,44.3,42.4,206,190,440,443,49.82,1806.5,test,22782.97941,3,0,0,1
2024-05-07 13:43:00,118.0,46.82,492402,60.3,61.7,39.8,47.3,197,193,450,458,50.0,1829.7,test,23054.26164,3,0,1,0
2024-05-07 13:44:00,118.5,47.53,495202,60.9,63.5,43.5,43.8,199,210,446,469,49.95,1814.1,test,23536.951060000003,3,0,0,1
2024-05-07 13:45:00,118.6,43.07,489312,59.4,61.3,43.5,46.1,198,183,441,427,50.0,1859.4,test,21074.66784,1,0,1,0
2024-05-07 13:46:00,121.1,49.78,499476,60.9,64.2,41.9,45.9,177,182,442,447,49.93,1918.2,test,24863.91528,3,0,0,1
2024-05-07 13:47:00,120.1,41.55,493708,58.3,62.8,43.3,46.5,182,197,455,438,49.93,1857.1,test,20513.5674,1,0,0,1
2024-05-07 13:48:00,119.9,44.5,475839,63.2,58.9,44.1,41.7,197,189,435,449,50.0,1836.6,test,21174.8355,4,0,1,0
2024-05-07 13:49:00,116.3,45.98,491511,60.4,61.1,44.3,43.7,176,194,438,445,50.0,1861.3,test,22599.67578,1,0,1,0
2024-05-07 13:50:00,117.7,47.25,495397,61.8,62.1,41.6,45.8,197,193,450,432,50.0,1849.6,test,23407.50825,3,0,1,0
2024-05-07 13:51:00,120.5,50.17,486798,61.5,60.0,45.6,43.2,187,191,453,454,50.0,1847.6,test,24422.65566,3,0,1,0
2024-05-07 13:52:00,116.9,41.59,490104,62.5,63.6,47.7,47.4,197,189,446,442,49.64,1930.8,test,20383.425360000005,1,0,0,1
2024-05-07 13:53:00,118.8,44.97,484175,56.5,57.5,45.0,42.0,200,187,437,447,49.73,1751.3,test,21773.34975,4,0,0,1
2024-05-07 13:54:00,117.1,40.93,478041,62.3,63.0,46.6,46.0,176,194,422,453,50.0,1930.3,test,19566.21813,1,0,1,0
2024-05-07 13:55:00,117.2,46.33,476642,60.9,62.8,44.8,43.5,202,180,423,452,49.73,1878.1,test,22082.82386,4,0,0,1
2024-05-07 13:56:00,121.2,46.94,476732,62.2,57.5,42.3,46.5,193,205,440,436,49.68,1802.9,test,22377.80008,4,0,0,1
2024-05-07 13:57:00,119.7,50.24,494365,59.1,61.6,45.0,44.9,170,187,444,439,49.84,1877.3,test,24836.8976,3,0,0,1
2024-05-07 13:58:00,120.1,46.57,469073,62.3,60.6,43.4,42.7,192,203,438,438,50.0,1827.5,test,21844.72961,4,0,1,0
2024-05-07 13:59:00,119.8,48.89,483647,64.0,64.3,42.2,46.1,203,190,430,429,49.93,1907.4,test,23645.50183,4,0,0,1
2024-05-07 14:00:00,118.4,47.74,482837,61.8,59.8,44.3,41.0,193,210,428,441,50.0,1792.2,test,23050.638380000004,4,0,1,0
2024-05-07 14:01:00,117.6,45.2,486687,60.0,63.0,46.1,43.7,192,198,444,448,49.46,1840.8,test,21998.2524,4,0,0,1
2024-05-07 14:02:00,118.0,42.77,474076,60.1,63.4,43.7,43.5,200,185,459,430,49.61,1859.8,test,20276.230520000005,4,0,0,1
2024-05-07 14:03:00,118.3,46.99,492141,62.6,60.7,48.3,45.3,192,228,433,443,49.57,1857.3,test,23125.70559,3,0,0,1
2024-05-07 14:04:00,121.3,42.58,478707,62.6,64.1,46.3,39.0,195,193,442,454,49.91,1868.0,test,20383.34406,3,0,0,1
2024-05-07 14:05:00,116.6,49.55,497934,62.2,60.6,43.3,44.9,182,191,434,455,49.43,1862.1,test,24672.6297,3,0,0,1
2024-05-07 14:06:00,117.8,45.91,483883,61.4,64.1,43.3,45.2,192,192,449,421,50.0,1884.1,test,22215.06853,4,0,1,0
2024-05-07 14:07:00,117.2,49.31,488074,61.9,66.7,48.7,42.8,220,203,441,411,50.0,1898.1,test,24066.92894,4,0,1,0
2024-05-07 14:08:00,120.2,45.13,488851,61.3,63.3,43.7,43.8,200,180,454,441,48.92,1858.4,test,22061.845630000003,3,0,0,1
2024-05-07 14:09:00,121.4,47.01,490756,60.7,62.7,45.2,44.5,201,199,444,437,50.0,1843.2,test,23070.43956,3,0,1,0
2024-05-07 14:10:00,119.1,46.86,489080,63.0,60.5,45.3,46.3,190,178,444,427,49.76,1906.4,test,22918.2888,3,0,0,1
2024-05-07 14:11:00,119.2,46.23,485349,62.1,65.2,41.0,40.1,193,197,432,439,50.0,1832.6,test,22437.68427,3,0,1,0
2024-05-07 14:12:00,118.7,45.27,491491,64.1,63.3,41.0,44.3,195,211,432,434,50.0,1848.5,test,22249.79757,3,0,1,0
